room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,description,latitude,longitude,listed
7782763,14965128,Entire home/apt,Tårnby,3,4,4,3,93,1,Rusticca Home close to centrum,55.639992,12.616405,14/01/2019
13075098,72495026,Private room,Vordingborg,2,0,2,1,45,1,Dejligt lyst værelse i centrum af Vordingborg,55.014552,11.905828,14/01/2019
5023691,18645187,Entire home/apt,Aarhus,4,5,5,3,77,1,Dejligt hus m. have 10 km fra C.,56.134068,10.11264,14/01/2019
13053307,72261254,Entire home/apt,Aarhus,2,0,2,1,49,1,1-værelses lejlighed i Aarhus C,56.153547,10.184978,14/01/2019
13809427,72124326,Private room,København,2,0,1,1,93,1,"Nice room for rent, in Copenhagen",55.663745,12.549131,14/01/2019
4081876,14308421,Private room,København,3,5,2,1,136,1,"Central location, big apartment close to the water",55.665381,12.576633,14/01/2019
3868354,14024781,Entire home/apt,Rødovre,3,5,4,2,93,1, Hyggelig villa tæt på Kbh. ,55.669936,12.475308,14/01/2019
18352451,13890891,Private room,København,3,5,2,1,46,1,"Cosy, spacious room in Copenhagen's Østerbro",55.708144,12.556793,14/01/2019
3482793,17540944,Entire home/apt,Aarhus,4,5,6,4,147,1,"200 m2 near city, beach and forest",56.13266,10.187681,14/01/2019
7520940,13491533,Entire home/apt,København,3,4.5,6,3,186,1,House&Garden 6 Km from Copenhagen C,55.648235,12.502785,14/01/2019
14466146,89141873,Private room,Herning,4,5,2,1,93,1,Tæt på Messecenter Herning og Boxen,56.084033,8.988484,15/01/2019
17570230,17103160,Private room,København,4,5,2,0,39,1,Bright living room between airport and city center,55.654218,12.617295,15/01/2019
12909676,70759228,Entire home/apt,København,2,0,2,1,70,1,Cosy apartment in a quiet area,55.667123,12.510402,15/01/2019
17415962,84728829,Entire home/apt,Aarhus,3,5,2,1,77,1,Dejlig lejlighed midt i Aarhus,56.154287,10.207438,15/01/2019
17986124,84543959,Entire home/apt,Aarhus,3,5,3,1,50,1,Skøn og central lejlighed,56.152364,10.197672,15/01/2019
3206565,16246812,Entire home/apt,Vesthimmerlands,4,5,8,4,269,1,Unigue House ... Incredible view at the sea,56.940824,9.21947,15/01/2019
3453263,15523280,Entire home/apt,København,4,5,2,1,77,1,Cozy apartment  with balcony - close to everything,55.651117,12.613134,15/01/2019
6372857,15504288,Private room,København,4,4.5,2,1,40,1,Cosy room with a big terrace,55.707101,12.537602,15/01/2019
13470891,11719105,Entire home/apt,København,3,4,4,2,124,1,"Spacious, green and calm house in Amager",55.647805,12.597631,15/01/2019
3018460,15380846,Entire home/apt,Bornholm,4,5,6,2,101,1,"Skønt hus, sand, cykler og kajak",55.011194,14.961633,15/01/2019
2232331,11393613,Entire home/apt,København,3,5,6,4,124,1,Stort smukt hus - perfekt til børnefamilie,55.72324,12.522358,15/01/2019
7740473,15159451,Entire home/apt,København,4,5,6,3,171,1,"Classic, spacious and calm.",55.70861,12.5701,15/01/2019
11115120,11352778,Entire home/apt,Odsherred,3,5,6,2,116,1,Fredfyldt sted med sø - nær strand,55.847564,11.452281,15/01/2019
8917841,11340486,Private room,København,3,5,1,1,31,1,Bright room at Nørrebro,55.695397,12.54008,15/01/2019
13961969,83195856,Entire home/apt,Hillerød,3,5,2,1,62,1,Cozy accommodation in beautiful Hillerød,55.94325,12.331304,15/01/2019
12614926,68480698,Entire home/apt,Skive,2,0,7,2,80,1,Norsk bjælkehytte direkte ned til badestrand,56.84606,9.041277,15/01/2019
16761433,14531625,Entire home/apt,Aarhus,4,5,2,1,77,1,Spacious and bright apartment in the city center,56.163895,10.201838,15/01/2019
5473402,14389823,Entire home/apt,Syddjurs,4,5,6,2,105,1,Summerhouse in quiet environment.,56.244033,10.571902,15/01/2019
18302090,14164918,Entire home/apt,Frederiksberg,4,5,2,1,90,1,"Tagterrasse på 5.sal midt i Kbhvn,toværelses til 2",55.676761,12.540562,15/01/2019
2014616,10362729,Entire home/apt,København,3,4.5,8,3,186,1,"Beautiful, central and spacious apt",55.670422,12.544729,15/01/2019
12021012,10081292,Entire home/apt,København,3,5,4,3,194,1,140 sqm Designers apartment in CPH,55.697232,12.582103,15/01/2019
17074763,13701327,Entire home/apt,København,4,5,4,2,93,1,New urban and spacious apartment at the waterfront,55.650846,12.553434,15/01/2019
13852250,81637055,Entire home/apt,Frederikshavn,3,4.5,4,2,77,1,Lille hyggeligt sommerhus Sæby,57.341826,10.518738,15/01/2019
6126331,9420178,Private room,Viborg,3,4,2,1,46,1,Quiet home in Bjerringbro -Danish room m. 2 rooms,56.367438,9.664631,15/01/2019
9327387,9298259,Entire home/apt,København,3,5,3,1,77,1,Inspiring Two Room Apartment,55.698786,12.538301,15/01/2019
1666414,8826114,Entire home/apt,Aarhus,3,4.5,5,3,147,1,Townhouse in the centre of Aarhus,56.163167,10.207297,15/01/2019
17400914,80409722,Private room,Aalborg,3,5,2,1,34,1,Bedroom on top of Nørresundby,57.065857,9.918561,15/01/2019
17419809,8228720,Entire home/apt,København,3,4.5,4,2,163,1,Cozy four room appartment by the central station.,55.670995,12.555732,15/01/2019
6699851,8043391,Entire home/apt,København,3,4.5,6,3,175,1,Wonderful home with a garden,55.669305,12.492154,15/01/2019
12082127,7951622,Entire home/apt,Aarhus,3,4.5,6,4,93,1,Townhouse in a cozy little village,56.248458,10.269919,15/01/2019
14098779,7916864,Entire home/apt,Aarhus,3,5,3,2,76,1,Dejligt hus med tre terrasser,56.189219,10.196915,15/01/2019
4962539,7819537,Entire home/apt,Halsnæs,3,5,5,3,634,2,Luxurious seaside pool house ,56.014283,11.963189,15/01/2019
14510527,79614093,Entire home/apt,Tårnby,3,4.5,6,4,278,1,4 bedroom house close to airport and BC Copenhagen,55.62127,12.613455,15/01/2019
1389254,7514487,Private room,Jammerbugt,3,4.5,5,1,12,1,Bring your tent to this nice garden near Faarup,57.187177,9.65913,15/01/2019
1473232,7464228,Entire home/apt,København,3,4.5,6,4,309,1,Modern Townhouse with garden,55.713599,12.574152,16/01/2019
12316544,11229115,Entire home/apt,København,4,5,2,1,82,1,Bright apartment in Nørrebro,55.686013,12.559054,16/01/2019
13655088,79317123,Entire home/apt,Frederiksberg,3,4.5,5,3,77,1,Hjemmelig Lejlighed tæt på centrum,55.689966,12.534323,16/01/2019
13940340,82910158,Private room,Aalborg,4,5,4,1,77,1,Dejlig 2 store værelser i Hasseris tæt på alt,57.044982,9.884161,16/01/2019
13935012,82835408,Private room,Fanø,4,4.5,2,1,77,1,2 stuer i stråtækt hus,55.441125,8.396761,16/01/2019
16142104,6841311,Entire home/apt,København,3,5,6,3,185,1,Cozy & spacious townhouse close to hip vesterbro,55.667084,12.496888,16/01/2019
15371916,6631477,Private room,Aarhus,3,4.5,3,1,25,1,Beautiful room in the Latin Quarter of Aarhus,56.162199,10.205157,16/01/2019
5073555,6563823,Entire home/apt,Gentofte,3,4.5,7,4,80,1,"Cozy home with lovely garden, sleeps up to 6!",55.749695,12.509956,16/01/2019
15514426,6556897,Entire home/apt,København,3,5,6,2,233,1,Luxury Apartment with Big Balcony  close to metro,55.660193,12.617904,16/01/2019
14503460,10164918,Entire home/apt,Aarhus,4,4.5,4,1,67,1,spacious apartment with seaview,56.16538,10.21828,16/01/2019
13879419,82127717,Private room,København,4,4.5,2,1,24,1,The most lovely neighbourhood in Copenhagen,55.705958,12.527622,16/01/2019
13034815,10080998,Entire home/apt,København,4,5,3,1,101,1,Charming city apartment with bohemian garden,55.709618,12.559007,16/01/2019
13038309,6303025,Entire home/apt,Varde,3,5,4,2,81,1,Sommerhus Henne strand og skov,55.738264,8.21963,16/01/2019
15433724,63588604,Entire home/apt,Aarhus,2,0,2,1,85,1,"Live in the heart of Aarhus - clean, nice and cosy",56.154577,10.21167,16/01/2019
10350500,9703581,Entire home/apt,Odsherred,4,4.5,7,2,77,1,Cozy Summerhouse,55.843889,11.515751,16/01/2019
16889145,5757578,Entire home/apt,Gribskov,3,4.5,12,4,132,1,House North Zealand - 12 pers - 500m from the sea,56.107168,12.208449,16/01/2019
7724411,5682253,Entire home/apt,Lyngby-Taarbæk,3,4.5,5,2,173,1,The most beautiful spot in Copenhagen,55.78827,12.594692,16/01/2019
4474783,5625843,Entire home/apt,Odense,3,4.5,6,3,77,1,Cosy and spacious Danish house,55.381678,10.380974,16/01/2019
13501284,77443731,Entire home/apt,Gentofte,3,3,4,2,131,1,,55.732853,12.564247,16/01/2019
11694587,9203673,Private room,København,4,4.5,4,1,62,1,1 Room w. balcony in hipster area,55.702501,12.542666,16/01/2019
5836275,5420865,Entire home/apt,Gentofte,3,4.5,7,3,312,1,Wake up to the view of the ocean,55.743604,12.581717,16/01/2019
8222638,5396264,Entire home/apt,Helsingør,3,4.5,4,3,116,1,Oceanview,56.078701,12.537324,16/01/2019
14500389,81137937,Private room,Thisted,4,4,2,1,25,1,1 værelse med dobbelt seng,56.849876,8.567597,16/01/2019
1293615,5366856,Entire home/apt,København,3,5,4,3,144,1,Two-storey apartment - two balconys,55.688139,12.545157,16/01/2019
16881372,62979766,Entire home/apt,København,2,0,3,1,124,1,Cosy and stylish apartment in central Copenhagen,55.679332,12.568423,16/01/2019
13794167,81073525,Entire home/apt,Hillerød,4,5,8,4,226,1,Rose's place - Charming wood house 190 kvm,55.928373,12.284262,16/01/2019
3707560,8985804,Entire home/apt,Frederiksberg,4,5,6,3,201,1,"195m2, balcony, perfect location",55.679613,12.55397,16/01/2019
13923830,80966991,Entire home/apt,København,4,4.5,2,1,38,1,"Quiet area, 10-15 min to CPH centre and airport",55.655256,12.611036,16/01/2019
13963779,5106708,Entire home/apt,Helsingør,3,5,2,1,140,1,Beautiful house close to Louisiana and the Beach.,55.97901,12.546522,16/01/2019
3078960,8776978,Private room,Guldborgsund,4,4.5,2,1,46,1,,54.827499,11.643373,16/01/2019
1650216,8752802,Entire home/apt,Aarhus,4,5,5,2,101,1,"Great apartment in townhouse, city center",56.149262,10.201464,16/01/2019
7728273,8690367,Entire home/apt,Silkeborg,4,4.5,10,4,155,1,Smukt nyt træhus med vildmarksbad,56.181567,9.692238,16/01/2019
6546185,4851584,Entire home/apt,København,3,5,5,3,140,1,Cozy family house in Copenhagen,55.667271,12.481646,16/01/2019
14711249,76785497,Private room,Herning,3,4,1,1,36,1,(1) Quiet Neighbourhood in Herning,56.139144,8.986669,16/01/2019
17761316,76528952,Entire home/apt,København,3,4.5,5,2,132,1,Large 3-room-apartment in the heart of Copenhagen,55.696742,12.575713,16/01/2019
825014,4330188,Private room,Bornholm,3,4.5,2,1,69,1,Værelse 1 i Nexø - Bornholm,55.019266,15.043088,16/01/2019
4614673,4216112,Entire home/apt,Odense,3,5,4,2,59,1,Hyggelig lejlighed i Odense Centrum,55.396093,10.376539,16/01/2019
12785464,61747232,Entire home/apt,Thisted,2,0,8,3,203,1,"House, Hut for 8 persons, hytte med 8 sovepladser",57.112229,8.670858,16/01/2019
13989434,79863211,Entire home/apt,København,4,4.5,5,3,93,1,"Big, cosy house in a child-friendly area",55.715103,12.463092,16/01/2019
16015384,3980835,Entire home/apt,Hvidovre,3,5,7,3,124,1,Family friendly house and garden in Copenhagen,55.63795,12.490243,16/01/2019
16749509,3979898,Private room,København,3,5,2,1,39,1,Cozy room in shared apartment close to centre.,55.667136,12.59734,16/01/2019
13355718,75739085,Entire home/apt,Frederiksberg,3,5,2,1,116,1,Frederiksberg Apartment in quiet area,55.687619,12.535291,16/01/2019
9917231,3734603,Entire home/apt,København,3,4.5,7,3,202,1,Huge New York style apartment,55.66811,12.616756,16/01/2019
13697572,79462390,Entire home/apt,København,4,5,2,1,108,1,Lovely Vesterbro apartment perfect for couples,55.67098,12.550263,16/01/2019
13412604,75539014,Entire home/apt,Aarhus,3,5,2,1,30,1,Cozy and close to everything,56.169868,10.185815,16/01/2019
6332600,3362993,Entire home/apt,København,3,4.5,7,3,132,1,Great house in green surroundings,55.711646,12.511767,16/01/2019
17106683,6962835,Entire home/apt,København,4,0,2,1,74,1,Central Nørrebro style apartment,55.698951,12.551686,16/01/2019
15797574,75100879,Entire home/apt,Dragør,3,5,2,1,101,1,Lovely appartment in the Old Town of Dragør.,55.593856,12.670338,16/01/2019
1485985,6402725,Private room,Thisted,4,4.5,2,1,70,1,"Den Gamle Skole (#2, blue room)",56.784786,8.429546,16/01/2019
3784993,6189109,Entire home/apt,Lyngby-Taarbæk,4,4.5,2,1,82,1,Entire apartment in Lyngby,55.765274,12.487289,16/01/2019
1921343,2419515,Private room,København,3,4.5,2,1,82,1,Beautiful Spacious Central CPH Apt,55.678202,12.576677,16/01/2019
13561735,78143705,Entire home/apt,København,4,4.5,2,1,101,1,Cosy apartment near Copenhagen city,55.638107,12.589979,16/01/2019
3023039,6040923,Entire home/apt,København,4,4.5,4,2,108,1,Cozy 5-room apartment,55.697355,12.53427,16/01/2019
15070951,2251490,Private room,Herning,3,5,2,1,55,1,Room 15 min from MCH and Boxen Herning,56.000457,9.102441,16/01/2019
13638469,2201993,Entire home/apt,København,3,5,4,1,70,1,"Lovely 2room in Vanløse, 15 min to centre",55.687572,12.481669,16/01/2019
16022208,5865961,Entire home/apt,København,4,5,3,1,279,1,unique charming apartment in the heart of cph,55.685057,12.592056,16/01/2019
18029252,1980046,Entire home/apt,København,3,5,5,2,42,1,"Full house with big garden, 15 min. outside KBH C",55.723182,12.525952,16/01/2019
13973028,59487543,Entire home/apt,Aarhus,2,0,6,4,98,1,Cosy home in excellent surroundings near Aarhus,56.130165,10.116487,16/01/2019
15055507,1848947,Entire home/apt,København,3,5,4,3,186,1,Family friendly house with small garden,55.654495,12.631245,16/01/2019
15576208,5380015,Private room,København,4,4.5,3,1,37,1,Aswesomwly cosy & warm sofabed for up to 3 people,55.658932,12.503257,16/01/2019
13500519,77364871,Private room,Aarhus,4,5,2,1,62,1,"Nice, bright and new in Aarhus!",56.15238,10.187432,16/01/2019
8022486,1565049,Entire home/apt,København,3,4.5,3,2,116,1,Bright and spacious - in the middle of CPH,55.687929,12.543898,16/01/2019
17691363,5233885,Private room,Aarhus,4,5,3,1,25,1,Cosy and nice rooms,56.106132,10.131949,17/01/2019
16928554,1201060,Entire home/apt,København,3,5,8,4,170,1,Newly renovated villa apartment with four bedrooms,55.643794,12.614381,17/01/2019
13284965,4953313,Private room,Gladsaxe,4,4.5,4,1,42,1,Big cosy room 15 min. from Copenhagen,55.762255,12.468418,17/01/2019
4176577,839832,Private room,København,3,5,4,1,59,1,Bedroom + livingroom in Nørrebro,55.700986,12.540079,17/01/2019
13693504,4073260,Private room,Faaborg-Midtfyn,4,4,2,1,46,1,"Fyn,double room No 7, Gislev, Funen",55.206761,10.632797,17/01/2019
17272613,72287741,Entire home/apt,Aarhus,3,5,4,2,46,1,Cozy apartment located in lovely Trøjborg,56.174062,10.212837,17/01/2019
15825827,3922184,Entire home/apt,København,4,5,2,1,85,1,"Cosy 1 bedroom in Østerbro,CPH",55.705099,12.579399,17/01/2019
18455873,75916069,Entire home/apt,Aalborg,4,5,2,1,31,1,Cozy family-friendly appartment with superb view,57.034682,9.940551,17/01/2019
18408953,57630380,Entire home/apt,Aarhus,2,0,2,1,62,1,Nice and comfortable home close to the university,56.173268,10.198486,17/01/2019
11785487,3683573,Entire home/apt,København,4,5,4,1,138,1,Spacious family friendly flat,55.691098,12.540501,17/01/2019
13143226,57414821,Private room,København,2,0,2,1,49,1,"New, fantastic room in Valby, close to the center.",55.653569,12.518308,17/01/2019
18589654,129084517,Entire home/apt,København,2,0,2,1,156,1,Romantic getaway apartment - central and brand new,55.704669,12.544675,17/01/2019
5260264,3165498,Entire home/apt,Gladsaxe,4,5,6,3,93,1,Great family friendly house,55.761555,12.45957,17/01/2019
18501126,128390879,Entire home/apt,København,2,0,4,2,124,1,Central apartment near the Lakes and the city,55.689825,12.563939,17/01/2019
14541484,56300661,Entire home/apt,Syddjurs,2,0,6,2,83,1,Eget landsbyhus tæt ved havet og i flot natur,56.258509,10.790282,17/01/2019
2363422,2337358,Entire home/apt,København,4,4.5,2,1,108,1,Luxury Apm. near beach and metro  ,55.664341,12.627486,17/01/2019
13655630,2211427,Entire home/apt,København,4,5,2,1,108,1,Smuk lejlighed på dejlige Nørrebro med tagterrasse,55.690414,12.563067,17/01/2019
10769640,55681865,Entire home/apt,København,2,0,2,1,54,1,Cozy 2-room apartment in Copenhagen,55.650606,12.5334,17/01/2019
13784753,55677731,Entire home/apt,Rudersdal,2,0,5,3,93,1,Hyggeligt rækkehus m/ have og natur,55.849643,12.433681,17/01/2019
13271531,73796817,Entire home/apt,Hvidovre,4,5,8,5,88,1,Cozy doublehouse for an active fam.,55.62267,12.487248,17/01/2019
4882944,1670612,Entire home/apt,København,4,5,2,1,59,1,Cozy newly renovated 1 bedroom apt.,55.707226,12.586499,17/01/2019
18404644,127513319,Entire home/apt,København,2,0,4,2,132,1,Romantic old townhouse/Romantisk Kartoffelrækkehus,55.691481,12.575741,17/01/2019
16989083,1633322,Private room,Herning,4,5,2,1,36,1,Large and quiet guest room,56.146458,9.040495,17/01/2019
17381062,69636571,Entire home/apt,Frederiksberg,3,5,2,1,70,1,Stylish Apartment in Frederiksberg,55.673045,12.517668,17/01/2019
11690014,55149107,Private room,Aarhus,2,0,1,1,21,1,Cozy room in Aarhus near the center,56.173191,10.199747,17/01/2019
12962087,69524432,Entire home/apt,Aarhus,3,4.5,6,3,135,1,"Lovely house - 1,5 km from downtown",56.164445,10.179845,17/01/2019
9468466,1167745,Entire home/apt,Middelfart,4,4.5,9,4,150,1,Stunning house in amazing nature,55.35303,9.844906,17/01/2019
10645866,54969703,Entire home/apt,Aarhus,2,0,8,4,124,1,Lys udsigtsvilla 15 km fra Århus.,56.266613,10.293989,17/01/2019
17649452,846204,Entire home/apt,København,4,4.5,6,2,279,1,"Central, comfortable and fully equipped luxury!",55.667229,12.546922,17/01/2019
10324958,759006,Entire home/apt,Frederiksberg,4,4.5,4,2,100,1,Classic apartment in center of CPH,55.683568,12.548432,17/01/2019
107985,559041,Entire home/apt,Frederiksberg,4,5,8,5,335,1,Local & upscale yet 5 min from city,55.677759,12.535321,17/01/2019
12556033,68056104,Entire home/apt,København,3,4.5,6,3,380,1,"Solrig, familievenlig villa i Kbh",55.691405,12.488861,17/01/2019
10334122,53174291,Entire home/apt,København,2,0,6,3,62,1,Charming house in Copenhagen,55.665166,12.483671,17/01/2019
10738845,52540194,Entire home/apt,København,2,0,2,1,140,1,"Perfect location, cosy apartment",55.691203,12.560196,18/01/2019
13302459,52255299,Entire home/apt,Norddjurs,2,0,4,1,93,1,Hyggeligt byhus med ugeneret have,56.411713,10.878241,18/01/2019
12321461,66473803,Entire home/apt,Ringkøbing-Skjern,3,5,6,3,77,1,Ferienhaus in ruhiger Lage,56.142579,8.143992,18/01/2019
18037355,124078926,Entire home/apt,Roskilde,2,0,4,1,85,1,Moderne og central med balkon,55.640734,12.087371,18/01/2019
12283160,66188229,Entire home/apt,Herning,3,5,2,1,70,1,Hyggelig Lejlighed midt i Herning,56.139139,8.980881,18/01/2019
12928970,69764520,Entire home/apt,Ballerup,4,5,8,4,233,1,Charming countryhouse near Copenhagen,55.751802,12.314708,18/01/2019
12777354,69505646,Entire home/apt,Middelfart,4,4.5,4,3,108,1,Bo dejlig centralt i landet,55.518021,9.807836,18/01/2019
17897707,122622372,Entire home/apt,København,2,0,2,1,101,1,Central Apartment Østerbro // CPH,55.707592,12.561603,18/01/2019
